X.1,X,gbifID,kingdom,phylum,class,order,family,genus,species,taxonRank,stateProvince,countryCode,occurrenceStatus,day,month,year,geometry,,raster_label,longitude,latitude
203846,2287965,4424348811,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis,SPECIES,California,US,PRESENT,7,10,2023,c(487990.190958533, 3602468.54939641),Unclassified,-117.127931,32.559559
203859,2288012,4438773847,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Arachnis,Arachnis picta,SPECIES,California,US,PRESENT,4,11,2023,c(504471.499984084, 3626387.11681893),Unclassified,-116.952254,32.775381
203862,2288032,4454077559,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia grisea,SPECIES,California,US,PRESENT,23,6,2023,c(475655.865707473, 3655563.42787673),Unclassified,-117.260712,33.038303
203878,2288153,4606745308,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,2,4,2024,c(486624.925224047, 3621951.02213546),Grass/Shrub,-117.142753,32.735292
203898,2288355,3903124073,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,3,9,2022,c(477458.278846998, 3622793.04169619),Grass/Shrub,-117.240609,32.742738
203903,2288419,3947212025,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Hellula,Hellula rogatalis,SPECIES,California,US,PRESENT,6,9,2022,c(507880.048901539, 3627336.06422878),Unclassified,-116.91585,32.783922
203925,2288641,2626288746,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,20,5,2020,c(479031.932586474, 3647750.35333928),Grass/Shrub,-117.224378,32.967897
203939,2288758,2818570971,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio zelicaon,SPECIES,California,US,PRESENT,11,7,2020,c(485600.449477931, 3660486.6703665),Unclassified,-117.154289,33.082889
203962,2288967,2901726706,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyrausta,Pyrausta laticlavia,SPECIES,California,US,PRESENT,9,10,2020,c(478896.898979332, 3642997.07578879),Road,-117.225714,32.925018
203965,2288992,3070262187,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,14,11,2020,c(500332.239372564, 3624703.76354776),Unclassified,-116.996453,32.760205
203966,2288996,4431088978,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Schizura,,GENUS,California,US,PRESENT,15,10,2023,c(506051.0939766, 3631649.32031229),Unclassified,-116.935353,32.822842
204016,2289476,3785130427,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,29,4,2022,c(485753.150297294, 3646979.93344109),Building,-117.152443,32.961056
204025,2289567,4129822326,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Estigmene,Estigmene acrea,SPECIES,California,US,PRESENT,29,2,2020,c(476754.387244653, 3624103.10679701),Grass/Shrub,-117.248155,32.754541
204027,2289579,3881760196,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,29,7,2022,c(476273.963249967, 3622588.83307904),Road,-117.253245,32.740871
204040,2289730,3947374775,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,17,10,2022,c(493937.550009695, 3630071.94452054),Tree Canopy,-117.064758,32.808613
204042,2289755,2814209340,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Euchromius,Euchromius ocellea,SPECIES,California,US,PRESENT,6,7,2020,c(479265.154057137, 3638626.55526074),Building,-117.221677,32.885601
204060,2289996,3018129977,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cyclophora,Cyclophora nanaria,SPECIES,California,US,PRESENT,12,7,2020,c(500328.444487957, 3634621.77370378),Unclassified,-116.99649,32.849672
204063,2290029,3058750051,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,SPECIES,California,US,PRESENT,27,2,2021,c(485348.286596041, 3619054.2833953),Building,-117.156333,32.709145
204082,2290346,3337944492,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina,SPECIES,California,US,PRESENT,14,8,2021,c(477534.694546104, 3622654.40866502),Road,-117.23979,32.741489
204083,2290371,4405613349,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,27,8,2023,c(477937.919764852, 3650920.59071813),Unclassified,-117.236161,32.996472
204101,2290542,4525086660,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,31,10,2023,c(479213.153911267, 3629149.29139084),Road,-117.22202,32.80011
204127,2290708,4847206417,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,14,4,2024,c(487377.714798804, 3654181.86092635),Unclassified,-117.135159,33.02604
204153,2291068,2576354477,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,29,2,2020,c(474352.851135325, 3652831.56375387),Unclassified,-117.27459,33.013631
204163,2291179,2634429624,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pontia,Pontia protodice,SPECIES,California,US,PRESENT,25,5,2020,c(500686.949445554, 3620781.26983207),Unclassified,-116.992669,32.724821
204164,2291188,2634529898,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,SPECIES,California,US,PRESENT,31,5,2020,c(505926.885367488, 3613290.12499384),Unclassified,-116.936797,32.657229
204171,2291329,2826168979,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,24,7,2020,c(493038.880888577, 3610359.59615785),Unclassified,-117.07421,32.630787
204185,2291486,2868149000,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,20,9,2020,c(494904.602118992, 3624585.56425779),Road,-117.054398,32.759127
204188,2291495,2868403877,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,23,9,2020,c(477106.042978078, 3614911.88188411),Grass/Shrub,-117.244175,32.671637
204199,2291604,4518951766,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Icaricia,Icaricia acmon,SPECIES,California,US,PRESENT,25,11,2023,c(499533.576347917, 3653288.09341217),Unclassified,-117.004994,33.018051
204208,2291707,4607290007,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,SPECIES,California,US,PRESENT,8,4,2024,c(481112.54033918, 3640891.68624943),Road,-117.201973,32.906067
204245,2292223,2634104154,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,2,6,2020,c(495048.44763477, 3626401.2020235),Road,-117.052872,32.775506
204255,2292351,2823172682,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,19,7,2020,c(478543.30154059, 3633616.84806998),Road,-117.229278,32.840397
204260,2292393,2851220989,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,15,8,2020,c(482324.107860679, 3627380.17990549),Grass/Shrub,-117.188759,32.784206
204266,2292499,4067304030,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,16,3,2023,c(477546.482476608, 3638369.68581269),Tree Canopy,-117.240045,32.88325
204274,2292588,3079486204,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Polites,Polites sabuleti,SPECIES,California,US,PRESENT,27,3,2021,c(478517.848223394, 3623429.22488543),Grass/Shrub,-117.229314,32.748498
204312,2293094,2868187870,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,SPECIES,California,US,PRESENT,18,9,2020,c(492069.768854226, 3601813.7764361),Road,-117.084469,32.553689
204313,2293119,2898250021,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Caenurgia,Caenurgia togataria,SPECIES,California,US,PRESENT,4,10,2020,c(478895.217492473, 3642997.7445472),Road,-117.225732,32.925024
204322,2293180,3302021583,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,6,5,2021,c(489154.355892422, 3657997.57181417),Water,-117.11618,33.060478
204331,2293342,3355606454,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius albezens,SPECIES,California,US,PRESENT,8,9,2021,c(492806.048148191, 3602268.48995628),Road,-117.07663,32.557796
204332,2293344,3355582535,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Nathalis,Nathalis iole,SPECIES,California,US,PRESENT,9,9,2021,c(477379.06916234, 3623102.40081968),Tree Canopy,-117.241462,32.745527
204334,2293361,2611140599,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,22,4,2020,c(490051.964368992, 3632578.68310701),Tree Canopy,-117.10629,32.831197
204340,2293405,4011587348,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Orgyia,Orgyia vetusta,SPECIES,California,US,PRESENT,24,5,2020,c(476582.645450863, 3648556.51337832),Barren,-117.250608,32.975119
204370,2293708,3031709248,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pontia,Pontia protodice,SPECIES,California,US,PRESENT,19,1,2021,c(505740.465456677, 3655655.97023879),Unclassified,-116.938522,33.039395
204379,2293857,3881910479,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,15,6,2022,c(491992.96477554, 3601921.69696405),Tree Canopy,-117.085288,32.554662
204390,2294005,3923510704,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,Phoebis sennae,SPECIES,California,US,PRESENT,24,9,2022,c(477089.20650213, 3638869.93497432),Tree Canopy,-117.244946,32.887753
204397,2294069,3947269981,Animalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Tachystola,Tachystola hemisema,SPECIES,California,US,PRESENT,18,10,2022,c(477582.813969877, 3637150.48795685),Tree Canopy,-117.239627,32.872253
204400,2294093,3333490408,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca sexta,SPECIES,California,US,PRESENT,27,7,2021,c(486080.386013213, 3650443.17679167),Building,-117.148994,32.9923
204412,2294279,4096742550,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,Agrotis ipsilon,SPECIES,California,US,PRESENT,12,4,2023,c(507892.514711404, 3627321.88453375),Unclassified,-116.915717,32.783794
204430,2294533,4171246103,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon sylvinus,SPECIES,California,US,PRESENT,25,7,2023,c(479800.576091521, 3647666.37613468),Grass/Shrub,-117.216151,32.967154
204435,2294649,4405592463,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,28,8,2023,c(505432.923002566, 3621268.16751458),Unclassified,-116.942018,32.7292
204445,2294764,4430975567,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio zelicaon,SPECIES,California,US,PRESENT,7,10,2023,c(485838.431132811, 3624296.16246503),Tree Canopy,-117.151183,32.756437
204457,2294896,4034610987,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,10,2,2023,c(505451.188025682, 3621280.03904721),Unclassified,-116.941823,32.729307
204476,2295072,4137937819,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,24,6,2023,c(487035.389851394, 3622589.67198551),Tree Canopy,-117.138381,32.741058
204478,2295088,4153718645,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina,SPECIES,California,US,PRESENT,4,7,2023,c(491437.580431898, 3639447.13285677),Grass/Shrub,-117.091549,32.893166
204481,2295146,4430963823,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Disclisioprocta,Disclisioprocta stellata,SPECIES,California,US,PRESENT,6,8,2023,c(495650.463761851, 3630504.49368279),Road,-117.046463,32.812523
204485,2295211,4414359438,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,18,9,2023,c(476231.54167321, 3655953.24827483),Unclassified,-117.254557,33.041832
204494,2295329,3468992335,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pontia,Pontia protodice,SPECIES,California,US,PRESENT,24,4,2020,c(493463.49710609, 3631383.79397959),Grass/Shrub,-117.069831,32.820444
204501,2295382,2634577240,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Orgyia,Orgyia vetusta,SPECIES,California,US,PRESENT,3,6,2020,c(477160.573439772, 3630690.41100494),Building,-117.243981,32.813971
204514,2295470,2826483594,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,SPECIES,California,US,PRESENT,30,6,2020,c(500328.444487957, 3634621.77370378),Unclassified,-116.99649,32.849672
204544,2295887,2626217283,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,2,5,2020,c(476772.466983735, 3630455.2979297),Tree Canopy,-117.248121,32.811842
204545,2295894,2626670994,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Estigmene,Estigmene acrea,SPECIES,California,US,PRESENT,21,5,2020,c(487610.084051829, 3603228.02144272),Unclassified,-117.13199,32.566406
204553,2295998,3468726361,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Icaricia,Icaricia acmon,SPECIES,California,US,PRESENT,4,7,2020,c(477516.320609542, 3655818.84878337),Unclassified,-117.240794,33.040647
204556,2296021,3499372817,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Hellula,Hellula rogatalis,SPECIES,California,US,PRESENT,11,2,2022,c(492219.141722724, 3609886.30312345),Unclassified,-117.082945,32.626512
204574,2296237,3079887649,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,4,4,2021,c(491988.99933025, 3601893.76535541),Road,-117.08533,32.55441
204582,2296269,3874207626,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina,SPECIES,California,US,PRESENT,20,7,2022,c(485226.304738007, 3658698.02805095),Unclassified,-117.158269,33.06675
204591,2296398,3902658949,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca sexta,SPECIES,California,US,PRESENT,8,9,2022,c(475908.334515652, 3644306.75485425),Grass/Shrub,-117.257713,32.93677
204592,2296410,4607297768,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,15,6,2021,c(493621.97967468, 3604665.23276141),Road,-117.067955,32.579422
204607,2296708,3456543401,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,23,11,2021,c(489280.133570449, 3647500.49124455),Tree Canopy,-117.11471,32.965792
204632,2297053,4177558783,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,6,8,2023,c(477046.584451524, 3615068.43567576),Grass/Shrub,-117.244813,32.673048
204638,2297117,4407462852,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,25,8,2023,c(477493.115907459, 3624232.10329965),Grass/Shrub,-117.240272,32.75572
204642,2297213,4420958931,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis,SPECIES,California,US,PRESENT,1,10,2023,c(489331.94123763, 3605946.80694554),Unclassified,-117.113678,32.59095
204645,2297228,4424687822,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca sexta,SPECIES,California,US,PRESENT,6,10,2023,c(478894.757139252, 3643001.07132182),Road,-117.225737,32.925054
204681,2297632,4172314319,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis lorquini,SPECIES,California,US,PRESENT,6,7,2023,c(478072.826006182, 3641187.87320607),Grass/Shrub,-117.234485,32.908682
204688,2297721,4535594975,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,16,10,2023,c(482301.275197228, 3626288.05964781),Grass/Shrub,-117.188982,32.774354
204689,2297735,4436434440,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Duponchelia,Duponchelia fovealis,SPECIES,California,US,PRESENT,28,10,2023,c(497342.791805, 3633269.22257175),Grass/Shrub,-117.028393,32.837468
204701,2297842,2626403928,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,4,4,2020,c(476787.471217477, 3630466.34851103),Grass/Shrub,-117.247961,32.811942
204718,2297967,2826267861,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,30,7,2020,c(508130.385617327, 3635389.14290493),Unclassified,-116.913106,32.856564
204724,2298079,4507595447,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Estigmene,Estigmene acrea,SPECIES,California,US,PRESENT,10,3,2021,c(491817.431777121, 3619889.23895473),Grass/Shrub,-117.087315,32.716744
204728,2298117,3124574978,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis,SPECIES,California,US,PRESENT,22,5,2021,c(491224.339466439, 3606290.71450535),Grass/Shrub,-117.093516,32.594069
204751,2298359,2641322807,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia grisea,SPECIES,California,US,PRESENT,4,6,2020,c(500813.148080942, 3651731.08318895),Unclassified,-116.991295,33.004006
204757,2298397,4852541341,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,27,4,2024,c(477471.156473519, 3623472.0089052),Road,-117.240488,32.748863
204772,2298596,4130080505,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,30,5,2023,c(505253.335849827, 3620668.45458815),Unclassified,-116.943938,32.723791
204778,2298681,4430948733,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Dicymolomia,Dicymolomia metalliferalis,SPECIES,California,US,PRESENT,27,7,2023,c(490052.70039994, 3622025.14884886),Road,-117.106169,32.735997
204799,2298983,2860125210,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca sexta,SPECIES,California,US,PRESENT,31,8,2020,c(478897.181363546, 3642997.96206114),Road,-117.225711,32.925026
204808,2299093,4607064771,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,Autographa californica,SPECIES,California,US,PRESENT,4,4,2024,c(487585.011001319, 3603295.78357226),Unclassified,-117.132258,32.567017
204815,2299147,3097000939,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,17,4,2021,c(505613.313896655, 3621236.34151293),Unclassified,-116.940093,32.728912
204827,2299364,4399913438,Animalia,Arthropoda,Insecta,Lepidoptera,Choreutidae,Choreutis,Choreutis sexfasciella,SPECIES,California,US,PRESENT,9,10,2021,c(477855.408514839, 3629622.60305495),Grass/Shrub,-117.236533,32.804353
204832,2299412,3698116827,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys dumetorum,SPECIES,California,US,PRESENT,20,2,2022,c(495607.998705059, 3632270.90699003),Grass/Shrub,-117.046925,32.828457
204838,2299441,3759238298,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Orgyia,Orgyia vetusta,SPECIES,California,US,PRESENT,8,4,2022,c(482045.607804166, 3634136.99740836),Tree Canopy,-117.191864,32.845152
204839,2299459,2574149577,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,18,2,2020,c(481580.20037338, 3632659.67463752),Tree Canopy,-117.196808,32.831818
204859,2299628,2814324272,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis,SPECIES,California,US,PRESENT,6,7,2020,c(480452.576154419, 3634215.51342103),Grass/Shrub,-117.208889,32.845833
204861,2299650,2818784317,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,14,7,2020,c(488320.433881586, 3605423.60418291),Unclassified,-117.12445,32.58622
204865,2299725,2851110319,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,4,8,2020,c(499671.739663013, 3634531.53575946),Unclassified,-117.003508,32.848858
204878,2299884,3333156369,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cyclophora,Cyclophora nanaria,SPECIES,California,US,PRESENT,26,9,2020,c(478896.525948588, 3642997.52002606),Road,-117.225718,32.925022
204894,2300139,3325837666,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,2,7,2021,c(506215.132673037, 3623512.12079191),Unclassified,-116.933655,32.749438
204906,2300369,4607338898,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Lerodea,Lerodea eufala,SPECIES,California,US,PRESENT,29,9,2021,c(478501.665073621, 3623440.12387546),Grass/Shrub,-117.229487,32.748596
204913,2300456,4172069578,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyrausta,Pyrausta volupialis,SPECIES,California,US,PRESENT,28,6,2023,c(479163.975087898, 3623300.69466295),Road,-117.222414,32.747351
204916,2300465,4400400729,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca sexta,SPECIES,California,US,PRESENT,8,8,2023,c(490895.990733138, 3631663.96358739),Building,-117.097263,32.822953
204919,2300503,4405499425,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia grisea,SPECIES,California,US,PRESENT,24,8,2023,c(495680.24999819, 3644656.27201032),Unclassified,-117.046211,32.94018
204930,2300605,4430759401,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,20,10,2023,c(486988.075396927, 3644278.79409042),Road,-117.139191,32.936706
204933,2300627,4606917239,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,31,10,2023,c(481762.434308351, 3624986.47102564),Grass/Shrub,-117.19471,32.762604
204947,2300684,4102647417,Animalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Pleurota,Pleurota albastrigulella,SPECIES,California,US,PRESENT,16,5,2022,c(478895.314548487, 3642999.40723376),Road,-117.225731,32.925039
204969,2300920,3915695326,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ascalapha,Ascalapha odorata,SPECIES,California,US,PRESENT,26,9,2022,c(473936.228912453, 3657490.52870442),Unclassified,-117.279183,33.055646
205022,2301486,2859898814,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,28,8,2020,c(484023.243231392, 3619107.31891889),Tree Canopy,-117.170472,32.709605
205024,2301509,2864721735,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis lorquini,SPECIES,California,US,PRESENT,9,9,2020,c(474534.312597571, 3652643.84639333),Unclassified,-117.272642,33.011942
205025,2301515,2868096748,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Spoladea,Spoladea recurvalis,SPECIES,California,US,PRESENT,22,9,2020,c(478897.280318223, 3643000.51162066),Road,-117.22571,32.925049
205030,2301592,4597078751,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio eurymedon,SPECIES,California,US,PRESENT,16,3,2024,c(494907.752874517, 3631805.31045396),Grass/Shrub,-117.054404,32.824254
205032,2301628,4847076525,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,14,4,2024,c(487395.684227209, 3654284.82759294),Unclassified,-117.134968,33.026969
205037,2301666,3097004929,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,17,4,2021,c(506361.812898497, 3613441.48752817),Unclassified,-116.932158,32.658592
205038,2301668,4855497856,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Arachnis,Arachnis picta,SPECIES,California,US,PRESENT,27,4,2024,c(490061.654216729, 3645167.51976206),Road,-117.106322,32.944755
205044,2301700,3124917888,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,26,5,2021,c(495869.273599741, 3633953.82869201),Grass/Shrub,-117.044141,32.843639
205052,2301839,3355243081,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,5,9,2021,c(478534.471362445, 3623448.4779442),Tree Canopy,-117.229137,32.748672
205058,2301911,3457124664,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,2,1,2022,c(473926.95894113, 3657409.95638179),Unclassified,-117.27928,33.054919
205071,2301974,4413397332,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Anstenoptilia,Anstenoptilia marmarodactyla,SPECIES,California,US,PRESENT,6,4,2020,c(480362.824669363, 3623539.02973316),Grass/Shrub,-117.209622,32.749523
205100,2302301,2873974505,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyrausta,Pyrausta laticlavia,SPECIES,California,US,PRESENT,8,9,2020,c(477612.268110789, 3622861.97844214),Grass/Shrub,-117.238967,32.743363
205105,2302364,3988587564,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Uresiphita,Uresiphita reversalis,SPECIES,California,US,PRESENT,9,10,2022,c(485967.378218999, 3622016.00447309),Road,-117.149772,32.73587
205142,2302860,4171555351,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,Coenonympha california,SPECIES,California,US,PRESENT,25,7,2023,c(507228.155952033, 3619681.42125767),Unclassified,-116.922871,32.714876
205165,2303001,3747346844,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,19,3,2022,c(478536.097226513, 3623680.3863135),Grass/Shrub,-117.229125,32.750764
205183,2303107,3802682117,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Lon,Lon melane,SPECIES,California,US,PRESENT,22,5,2022,c(495101.690203724, 3631231.63854771),Grass/Shrub,-117.052329,32.81908
