new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
732,445.2858996,18142.34924,NA,445.2858996,632.034301,864.2337273
733,3.784312649,18042.07769,3.784312649,232.695262,550.6014276,970.1138301
734,3.784312649,18237.43734,3.784312649,247.6381374,545.7660613,957.9940973
735,49.37752242,21784.39326,66.45252866,199.2830915,446.7873712,1094.930759
736,255.5395508,22944.71574,NA,367.0922969,449.6752252,1020.914799
737,122.9765284,22997.25201,NA,199.0747549,435.2587223,1133.810308
738,278.7094411,31151.84849,NA,278.7094411,407.200657,1388.171803
739,253.9596729,25516.95374,NA,253.9596729,580.0491859,1140.309159
740,59.90299941,24614.8276,59.90299941,181.9727538,299.5274388,952.101797
741,22.29929008,14964.62536,22.29929008,22.29929008,354.0826305,1255.87026
742,230.3489356,18968.58734,NA,230.3489356,643.7685603,1215.027453
743,23.44868257,13128.28853,23.44868257,256.4095351,573.66281,1165.252157
744,154.0952328,13993.77158,NA,177.4319007,397.4972773,1296.335751
745,209.8665553,15956.32011,NA,322.4200742,690.9202326,1089.262355
746,135.3658516,28711.92345,NA,327.7356858,436.6930688,860.5642649
747,84.01092814,13490.36582,84.01092814,316.7310145,357.7852187,1127.914826
748,245.9604206,20727.63007,NA,245.9604206,594.1157712,1488.891876
749,367.8373496,20714.56768,NA,377.2575043,501.5755664,1323.297333
750,251.8685582,14433.56678,NA,387.2649878,483.5485861,1244.777663
751,53.9697848,17129.32374,53.9697848,286.4583837,414.6635232,1033.170799
752,135.6816707,13471.9219,NA,135.6816707,573.6264177,1334.284208
753,7.594788378,14096.10513,33.72006302,227.8752863,518.7055901,958.5771799
754,141.7596307,15478.14462,NA,249.3803084,661.2394272,1281.216403
755,188.7464261,13368.35174,NA,303.4184871,605.9672538,1245.519733
756,32.97113012,13978.4785,32.97113012,301.6022395,567.5032589,1169.970359
757,260.9246608,27176.00875,NA,325.8096656,540.4592645,1199.689426
758,277.1229632,12968.8632,NA,337.7089462,587.7696018,1372.586719
759,10.23824145,17814.27988,10.23824145,210.0532679,587.7645072,1247.687622
760,54.49001136,13381.02621,54.49001136,282.9073135,545.9950237,1284.968375
761,135.7535841,21452.74971,NA,152.5581941,438.9519599,438.9519599
762,22.29929008,14649.18155,22.29929008,258.3166008,557.1743769,1307.461062
