new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
402,101.876415,18521.87235,NA,289.9307028,558.322817,1251.387574
403,113.1287643,20314.45569,NA,280.738575,351.8842889,893.1958981
404,196.8495433,29002.23792,NA,256.0201612,473.3845945,1208.889523
405,1339.985659,25160.59543,NA,NA,NA,1497.230846
406,831.0969206,23285.86084,NA,NA,896.366117,1368.740047
407,230.7014069,20161.43757,NA,372.1604425,540.416503,1008.055404
408,335.2766754,17937.35575,NA,336.4841877,416.2482907,1111.264047
409,516.7801201,21740.51324,NA,NA,711.7993741,1302.879308
410,246.7374241,18192.86168,NA,261.6574999,574.7688449,1226.841085
411,546.02814,16266.32649,NA,NA,556.0149173,1170.74718
412,430.2528865,18682.45922,NA,430.2528865,752.277851,1337.504469
413,111.4785261,17819.73823,NA,292.1632379,292.1632379,1340.127517
414,465.1643892,16115.00317,NA,465.1643892,465.1643892,1567.898007
415,1312.164581,18192.58743,NA,NA,NA,1791.23422
416,197.1584194,19863.75101,NA,249.8621621,547.2038933,961.6496973
417,388.005966,16522.40561,NA,438.7884516,641.0198704,1114.819803
418,420.6424839,17096.90897,NA,420.6424839,580.3190194,1155.296879
419,1186.997481,24039.94611,NA,NA,NA,1563.17932
420,451.4534501,28933.47116,NA,451.4534501,646.7003423,1133.246937
421,429.7140037,19220.29048,NA,429.7140037,777.5823788,1389.991378
422,292.2141401,19658.39843,NA,292.2141401,487.0798172,689.7100943
423,78.15915996,17661.6702,78.15915996,267.4000359,587.6796661,1239.547224
424,517.2443293,17432.07135,NA,NA,802.4182472,1292.422576
425,174.0554542,22109.55732,NA,242.6336484,608.5464265,1142.143039
