new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
316,22.71160963,7372.566825,22.71160963,247.1439132,436.882051,1124.533385
317,46.7517695,7123.382389,46.7517695,337.8556351,564.430336,1068.497349
318,19.67769803,8859.151689,19.67769803,167.9706792,390.7148286,969.8197064
319,87.82960082,10157.74684,87.82960082,87.82960082,553.9862144,1286.111321
320,9.588511092,11071.67111,9.588511092,60.84212717,578.4636585,1148.077582
321,209.1039378,10108.1786,NA,377.2360098,595.4589479,1123.196524
322,168.4233744,11457.32401,NA,351.469296,574.1611614,1083.496764
323,486.2313363,8575.513281,NA,486.2313363,746.7046524,1304.878421
324,127.0798017,9733.628719,NA,324.2684538,574.1936415,1132.607176
325,0.838690756,7440.057609,0.838690756,255.5274016,553.1372953,1162.710355
326,39.19353312,7695.398747,45.90490344,163.377547,499.0620599,1135.082834
327,147.1136668,7641.565876,NA,352.2700498,602.8424358,1105.749874
328,14.12504551,8134.015607,38.13510658,157.7264168,417.5631561,1073.280116
329,9.876320136,8089.154084,23.80640555,115.2096914,331.2753459,982.6351655
330,9.876320136,8110.478922,12.33337446,86.10989448,291.4258664,939.2435143
331,9.928484799,8137.069745,10.94647588,163.2354256,361.9649183,967.5379305
332,10.49697557,8173.210748,12.44658658,199.616578,386.5119365,1111.627175
333,18.69576618,11175.62478,18.69576618,192.5850046,312.506617,1262.28484
334,55.85194821,14025.95807,70.7264048,70.7264048,70.7264048,1356.5349
335,85.6008614,14152.34649,85.6008614,169.2342749,169.2342749,1404.265568
336,47.88874337,10128.22223,47.88874337,256.4284153,525.2294529,1325.855339
337,123.9879676,9044.621561,NA,262.6063811,452.603034,1055.349477
338,212.5378777,13146.50726,NA,377.2723386,432.2420598,981.7939008
339,35.91841363,13574.07011,35.91841363,235.1280155,592.2229744,847.6800202
340,48.78581811,7572.337414,49.55343436,274.7086013,427.9139262,1180.537652
341,325.6498437,8700.493523,NA,383.6173651,522.9590863,1283.690455
342,501.5081478,8846.311393,NA,NA,683.2118553,1419.353391
343,14.03530488,7793.626925,36.06701284,189.3964344,417.7836787,1177.830516
344,88.25606516,7230.894132,88.25606516,310.6850295,617.6546564,1183.087407
345,128.8225913,8635.942214,NA,290.7365664,456.5307854,932.7474519
346,116.101964,8991.454472,NA,231.379887,356.1041289,1054.110168
347,363.7616016,9093.439725,NA,390.6638117,740.6657892,1324.590475
348,149.9594356,12845.02859,NA,163.2945666,568.2982286,1159.178799
349,6.123058602,11284.79217,6.123058602,224.6208941,507.0233015,1151.353151
350,36.72914634,9447.368443,36.72914634,234.1047389,412.4680629,1291.758956
351,33.45685199,8351.733266,33.45685199,299.999216,542.3671993,1265.603721
352,72.03982121,8054.779278,72.03982121,209.4003277,456.7845627,1108.396552
353,14.12504551,8164.58147,24.05591395,237.6856362,375.6986193,1000.534608
354,33.98678239,8225.393264,33.98678239,268.621075,401.3948348,1013.065367
355,71.12368529,7562.481591,71.12368529,220.2080039,636.2167363,1122.291136
356,484.8614372,9291.834347,NA,484.8614372,852.2511465,1163.698654
357,86.5318319,10669.70365,86.5318319,232.3888848,618.4430714,1066.995035
358,230.272164,7440.125351,NA,232.107591,723.5396937,1351.963215
359,358.398799,9206.270039,NA,358.398799,766.5668323,1274.067315
360,436.6850697,9731.404086,NA,436.6850697,676.5872659,1299.767081
361,38.03556962,9239.425537,38.03556962,295.265318,570.9247611,1154.689731
362,50.8030975,9955.739756,74.07840903,74.07840903,612.138327,1296.814308
363,0.710820535,7215.172968,0.710820535,293.2320919,624.3626207,1251.374967
364,88.60872208,9973.021027,88.60872208,263.8679296,367.3325454,1290.781963
365,43.90728215,12923.26522,43.90728215,204.123887,494.9565903,1315.888723
